City,Zip,Job Description,Member,Unit,Dues,Join Date, Withdrawl Date,Race,Sex,Work Num,Worksite,Age,Employement Duration
PENSACOLA,32514,READING TEACHER   9-12,Y,EEA,64.87,8/13/2012,,W,F,281,ESCAMBIA HIGH,63,24
CANTONMENT,32533,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,1201,LIPSCOMB ELEMENTARY,52,30
PENSACOLA,32514,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,602,HOLM ELEMENTARY,49,26
PENSACOLA,32534,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,53,31
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,44,15
PENSACOLA,32526,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,8/25/2003,,W,F,541,ERNEST WARD MIDDLE,54,28
CANTONMENT,32533,SCIENCE TEACHER   9-12,Y,EEA,64.87,7/18/2003,,W,F,411,PENSACOLA HIGH,60,27
PENSACOLA,32526,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,1/15/2010,,W,F,21,CARO ELEMENTARY,41,17
PENSACOLA,32526,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,A,F,941,BEULAH ELEMENTARY,49,26
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/12/2011,,W,M,1311,KINGSFIELD ELEMENTARY,37,16
PENSACOLA,32507,MUSIC-STRINGS TEACHER-K-5,Y,EEA,64.87,3/9/2010,,W,M,9380,ITINERANT FINE ARTS,43,18
PENSACOLA,32507,MUSIC-STRINGS TEACHER-6-12,Y,EEA,64.87,8/11/2014,,W,F,9380,ITINERANT FINE ARTS,43,18
CANTONMENT,32533,PHYSICAL ED TEACHER 9-12,Y,EEA,64.87,9/3/2009,,W,F,411,PENSACOLA HIGH,48,23
GULF BREEZE,32563,SCHOOL COUNSELOR  9-12,N,EEA,0.0,,,W,F,411,PENSACOLA HIGH,43,16
PENSACOLA,32514,LANGUAGE ARTS TEACHER    9-12,Y,EEA,64.87,9/22/2008,,W,M,1251,WEST FLORIDA TECH HIGH,48,22
WALNUT HILL,32568,PRE-K TEACHER-SELF CONTAINED,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,52,20
PENSACOLA,32507,LITERACY COACH-HIGH,Y,EEA,64.87,8/10/2005,,W,F,9208,LANGUAGE ARTS/READING,48,15
PENSACOLA,32514,SCIENCE TEACHER   6-8,N,EEA,0.0,,,B,F,1291,BEULAH MIDDLE,48,16
PENSACOLA,32507,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,11/3/2004,,W,F,1291,BEULAH MIDDLE,65,16
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/9/2004,,W,F,461,SCENIC HEIGHTS ELEMENTARY,51,17
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,863,LONGLEAF ELEMENTARY,52,15
CANTONMENT,32533,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,8/13/2004,,B,M,1251,WEST FLORIDA TECH HIGH,46,16
PENSACOLA,32526,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,9/1/1985,,W,F,1261,MOLINO PARK ELEMENTARY,60,35
PENSACOLA,32534,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/14/2008,,W,F,1201,LIPSCOMB ELEMENTARY,54,30
PENSACOLA,32507,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,1/20/2000,,W,F,411,PENSACOLA HIGH,58,21
PENSACOLA,32507,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,52,20
PENSACOLA,32504,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,231,CORDOVA PARK ELEMENTARY,41,16
CANTONMENT,32533,TELECOM TEACHER-VOC,Y,EEA,64.87,11/6/2014,,W,M,1251,WEST FLORIDA TECH HIGH,60,19
PENSACOLA,32526,ISS/ILR TEACHER 9-12,Y,EEA,64.87,7/14/2011,,W,M,1251,WEST FLORIDA TECH HIGH,66,31
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,3/31/2009,,W,F,31,JIM ALLEN ELEMENTARY,39,16
PENSACOLA,32506,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,61,31
PENSACOLA,32504,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,501,SUTER ELEMENTARY,73,15
PENSACOLA,32503,PHYSICAL ED TEACHER K-5,N,EEA,0.0,10/2/1995,,W,F,231,CORDOVA PARK ELEMENTARY,62,30
PENSACOLA,32514,DEAN   9-12,N,EEA,0.0,,,W,F,411,PENSACOLA HIGH,43,17
PENSACOLA,32526,ISS/ILR TEACHER 9-12,N,EEA,0.0,,,B,M,411,PENSACOLA HIGH,62,38
PENSACOLA,32505,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,59,31
PENSACOLA,32514,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,58,30
PENSACOLA,32526,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,46,16
PENSACOLA,32503,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,11/22/2006,,W,F,471,SEMMES ELEMENTARY,45,15
PENSACOLA,32526,ELECTRICAL TEACHER-RESIDENTIAL-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,60,31
PENSACOLA,32526,DIV CAREER TECH COORDINATOR-VOC,Y,EEA,64.87,1/20/2009,,W,F,521,TATE HIGH,57,32
PENSACOLA,32534,BUSINESS ED TEACHER-VOC,Y,EEA,64.87,8/18/1998,,W,M,281,ESCAMBIA HIGH,55,29
CANTONMENT,32533,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,9/1/1986,,W,M,411,PENSACOLA HIGH,71,34
CANTONMENT,32533,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,9/6/2005,,W,F,1201,LIPSCOMB ELEMENTARY,39,16
MILTON,32583,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/13/2009,,W,M,501,SUTER ELEMENTARY,43,19
PENSACOLA,32503,LIBRARIAN/MEDIA SPEC  K-5,Y,EEA,64.87,8/18/2000,,W,F,231,CORDOVA PARK ELEMENTARY,54,20
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,52,30
PENSACOLA,32526,DIV CAREER TECH COORDINATOR-VOC,Y,EEA,64.87,8/15/1995,,W,M,862,PINE FOREST HIGH,62,26
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/11/2003,,W,F,191,COOK ELEMENTARY,43,17
CANTONMENT,32533,SCHOOL SOCIAL WORKER,N,EEA,0.0,,,B,F,9419,SOCIAL WORK DEPARTMENT,65,30
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/11/1998,,W,F,1241,BLUE ANGELS ELEMENTARY,54,23
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,Y,EEA,66.37,1/24/1997,,W,F,1261,MOLINO PARK ELEMENTARY,58,30
CANTONMENT,32533,PRE-K TEACHER-SELF CONTAINED,Y,EEA,64.87,3/7/2018,,W,F,1261,MOLINO PARK ELEMENTARY,42,19
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/5/2018,,W,F,671,BROWN-BARGE MIDDLE,61,15
PENSACOLA,32514,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,1/16/2008,,W,F,863,LONGLEAF ELEMENTARY,44,18
MILTON,32583,PHYSICAL ED TEACHER K-5,Y,EEA,64.87,12/2/2004,,B,M,771,LINCOLN PARK ELEMENTARY,61,16
PENSACOLA,32503,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/9/2004,,B,F,441,PINE MEADOW ELEMENTARY,55,26
PENSACOLA,32507,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,50,18
PACE,32571,SCIENCE TEACHER   9-12,Y,EEA,64.87,9/14/2001,,W,M,521,TATE HIGH,53,19
PENSACOLA,32514,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,8/21/2020,,W,F,521,TATE HIGH,54,16
CANTONMENT,32533,LANGUAGE ARTS TEACHER    9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,49,18
PENSACOLA,32505,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,301,FERRY PASS MIDDLE,66,25
PENSACOLA,32514,EDUCATIONAL RESOURCE TEACHER,Y,EEA,64.87,8/13/2007,,B,F,866,SUCCESS ACADEMY,47,15
PENSCOLA,32506,ROTC INSTR - NAVY,Y,EEA,64.87,8/20/2015,,W,M,951,WASHINGTON HIGH,63,8
PENSACOLA,32507,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,3/26/2004,,W,F,411,PENSACOLA HIGH,68,25
PENSACOLA,32514,CURRICULUM COORDINATOR K-5,Y,EEA,64.87,,,B,F,391,OAKCREST ELEMENTARY,33,8
PENSACOLA,32514,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,,,W,F,301,FERRY PASS MIDDLE,51,8
PENSACOLA,32526,ART TEACHER 9-12,Y,EEA,64.87,,,W,F,1251,WEST FLORIDA TECH HIGH,32,8
PACE,32571,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,12/7/2020,,W,F,1201,LIPSCOMB ELEMENTARY,31,8
PENSACOLA,32504,INSTRUCTIONAL COACH,N,EEA,0.0,,10/1/2019,W,F,9209,MATH/SCIENCE,31,8
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/24/2012,,W,F,451,PLEASANT GROVE ELEMENTARY,39,8
PENSACOLA,32507,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,51,BELLVIEW ELEMENTARY,49,8
PENSACOLA,32534,ESE-O.J.T. COORDINATOR,N,EEA,0.0,,,W,F,862,PINE FOREST HIGH,65,27
CANTONMENT,32533,ESE PK-ASD TEACHER,Y,EEA,64.87,9/12/2013,,W,F,921,MCARTHUR ELEMENTARY,43,25
PENSACOLA,32506,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,4/21/2015,,W,F,21,CARO ELEMENTARY,45,17
PACE,32571,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,863,LONGLEAF ELEMENTARY,59,26
PENSACOLA,32507,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/12/2013,,W,F,1241,BLUE ANGELS ELEMENTARY,48,8
CANTONMENT,32533,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,46,8
MILTON,32570,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,,,B,F,381,NAVY POINT ELEMENTARY,46,8
CANTONMENT,32533,READING TEACHER   9-12,Y,EEA,64.87,8/17/2017,,B,F,411,PENSACOLA HIGH,35,18
PENSACOLA,32526,POSITIVE BEHAVIOR SUPPORT COACH,N,EEA,0.0,,,W,F,9416,STUDENT SERVICES-WK LOC,48,26
CANTONMENT,32533,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,8/13/2012,,W,F,1311,KINGSFIELD ELEMENTARY,31,8
MILTON,32583,ART TEACHER 9-12,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,35,8
PENSACOLA,32503,ESE PK-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,33,8
PENSACOLA,32526,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,12/8/2020,,B,F,671,BROWN-BARGE MIDDLE,25,8
PENSACOLA,32504,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,34,8
PENSACOLA,32506,MUSIC TEACHER K-5,Y,EEA,64.87,10/7/2016,,W,F,291,FERRY PASS ELEMENTARY,58,8
PENSACOLA,32504,SCIENCE TEACHER   6-8,Y,EEA,64.87,8/19/2020,,W,F,601,WORKMAN MIDDLE,58,8
PENSACOLA,32503,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,M,951,WASHINGTON HIGH,41,19
MILTON,32571,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/13/2012,,W,F,461,SCENIC HEIGHTS ELEMENTARY,30,8
MILTON,32570,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,4/12/2018,,W,M,951,WASHINGTON HIGH,38,8
PENSACOLA,32514,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,8/13/2012,,W,F,301,FERRY PASS MIDDLE,37,8
PENSACOLA,32506,MUSIC TEACHER K-5,N,EEA,0.0,,,W,M,21,CARO ELEMENTARY,30,8
CANTONMENT,32533,SCHOOL COUNSELOR  9-12,Y,EEA,64.87,12/4/2019,,W,F,521,TATE HIGH,44,18
PENSACOLA,32514,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,771,LINCOLN PARK ELEMENTARY,66,44
MILTON,32583,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/6/2015,,W,F,491,SHERWOOD ELEMENTARY,33,8
MILTON,32570,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1281,GLOBAL LEARNING ACADEMY,33,8
PENSACOLA,32502,SCIENCE TEACHER   9-12,Y,EEA,64.87,,,W,F,862,PINE FOREST HIGH,51,8
GULF BREEZE,32563,LANGUAGE ARTS TEACHER   6-8,Y,EEA,64.87,9/5/2018,,W,F,601,WORKMAN MIDDLE,44,12
WALNUT HILL,32568,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,101,BRATT ELEMENTARY,33,8
CANTONMENT,32533,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,10/13/2012,,W,F,1291,BEULAH MIDDLE,55,8
PENSACOLA,32534,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,8/19/2013,,W,F,862,PINE FOREST HIGH,52,8
PENSACOLA,32505,ENG AS A SECOND LANGUAGE K-12,N,EEA,0.0,,,W,F,9315,CONTINUOUS IMP & SCHOOL CHOICE,64,22
WALNUT HILL,32568,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,3/26/2018,,W,F,521,TATE HIGH,32,8
PENSACOLA,32507,FAMILY/CONSUMER SCIENCE TEACHER-VOC,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,53,8
SUMMERDALE,36580,ESE-GIFTED ENRICHMENT TEACHER,Y,EEA,64.87,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,56,11
PACE,32571,POSITIVE BEHAVIOR SUPPORT COACH,Y,EEA,64.87,,,W,F,1291,BEULAH MIDDLE,50,8
PENSACOLA,32506,FOREIGN LANGUAGE TEACHER  9-12,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,46,12
PENSACOLA,32506,ELECTRICAL TEACHER-RESIDENTIAL-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,56,8
PENSACOLA,32514,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,9/26/2014,,W,F,221,RANSOM MIDDLE,31,8
PENSACOLA,32514,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,,,W,M,281,ESCAMBIA HIGH,33,8
PENSACOLA,32526,ASST BAND DIRECTOR  9-12,Y,EEA,64.87,8/11/2014,,W,M,281,ESCAMBIA HIGH,33,8
MILTON,32583,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,37,16
PENSACOLA,32507,ART TEACHER K-5,Y,EEA,64.87,8/13/2008,,W,F,1241,BLUE ANGELS ELEMENTARY,68,17
SUMMERDALE,36580,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,4/3/2018,,W,F,1221,BAILEY MIDDLE,54,8
CANTONMENT,32533,MUSIC TEACHER K-5,Y,EEA,64.87,,,W,F,921,MCARTHUR ELEMENTARY,42,8
PENSACOLA,32534,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,9/6/2018,10/13/2020,W,F,221,RANSOM MIDDLE,62,8
PENSACOLA,32506,ISS/ILR TEACHER 6-8,N,EEA,0.0,,,B,M,1221,BAILEY MIDDLE,46,8
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,M,31,JIM ALLEN ELEMENTARY,42,8
PENSACOLA,32514,SCHOOL COUNSELOR  OTH,Y,EEA,64.87,8/24/2016,,B,F,866,SUCCESS ACADEMY,65,32
CANTONMENT,32533,ACADEMIC ADVISOR 9-12,Y,EEA,64.87,7/31/2018,,W,F,411,PENSACOLA HIGH,31,8
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,411,PENSACOLA HIGH,32,0
ROBERTSDALE,36567,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,M,941,BEULAH ELEMENTARY,44,8
PENSACOLA,32505,ROTC INSTR - NAVY,Y,EEA,64.87,11/3/2015,,B,M,951,WASHINGTON HIGH,58,8
PACE,32571,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,M,471,SEMMES ELEMENTARY,54,8
PENSACOLA,32503,PHYSICAL ED TEACHER 6-8,N,EEA,0.0,,,W,F,561,WARRINGTON MIDDLE,55,8
PENSACOLA,32526,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,W,M,371,MYRTLE GROVE ELEMENTARY,37,8
PENSACOLA,32503,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,,W,F,491,SHERWOOD ELEMENTARY,53,15
PENSACOLA,32503,ESE-BEHAVIOR COACH,N,EEA,0.0,,,W,M,281,ESCAMBIA HIGH,36,2
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,59,8
CANTONMENT,32533,SOCIAL STUDIES TEACHER   6-8,N,EEA,0.0,,10/9/2020,W,M,866,SUCCESS ACADEMY,56,8
MOLINO,32577,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,66,28
PENSACOLA,32506,MULTI-GRADE TEACHER   K-5,Y,EEA,64.87,2/5/2016,,B,F,771,LINCOLN PARK ELEMENTARY,37,5
MILTON,32570,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,3/22/1996,,W,F,601,WORKMAN MIDDLE,61,31
CANTONMENT,32533,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,,,W,F,521,TATE HIGH,48,23
NAVARRE,32566,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/12/2016,,W,F,381,NAVY POINT ELEMENTARY,51,8
PENSACOLA,32506,FOREIGN LANGUAGE TEACHER  6-8,Y,EEA,64.87,8/9/2019,,W,F,1221,BAILEY MIDDLE,48,8
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,361,MONTCLAIR ELEMENTARY,42,8
PENSACOLA,32503,ASST BAND DIRECTOR  9-12,Y,EEA,64.87,8/19/2013,,B,M,951,WASHINGTON HIGH,32,8
PENSACOLA,32505,MATH COACH-ELEMENTARY,N,EEA,0.0,,,W,F,602,HOLM ELEMENTARY,33,15
HOLT,32564,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/23/2012,,W,F,572,WEIS ELEMENTARY,49,8
PENSACOLA,32514,ART TEACHER K-5,Y,EEA,64.87,1/11/2016,,W,F,31,JIM ALLEN ELEMENTARY,31,8
PENSACOLA,32526,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,B,F,391,OAKCREST ELEMENTARY,71,8
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/7/2015,,W,F,461,SCENIC HEIGHTS ELEMENTARY,50,8
PENSACOLA,32504,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/22/2017,,W,F,391,OAKCREST ELEMENTARY,56,16
CANTONMENT,32533,SCIENCE TEACHER   6-8,N,EEA,0.0,,,W,M,1221,BAILEY MIDDLE,52,18
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,8/4/2017,,W,F,441,PINE MEADOW ELEMENTARY,30,8
PENSACOLA,32507,SCIENCE TEACHER   9-12,N,EEA,0.0,,,H,F,411,PENSACOLA HIGH,36,8
ATMORE,36502,TECHNOLOGY ED TEACHER 6-8,Y,EEA,64.87,3/7/2018,,W,M,541,ERNEST WARD MIDDLE,42,8
JAY,32565,ESE-ASD TEACHER,Y,EEA,64.87,9/13/2013,,W,F,1311,KINGSFIELD ELEMENTARY,36,8
CANTONMENT,32533,BUSINESS ED TEACHER 6-8,N,EEA,0.0,,,B,F,1291,BEULAH MIDDLE,49,8
CANTONMENT,32533,CONSULTING TEACHER,Y,EEA,64.87,,,B,F,9207,START/PROFESSIONAL LEARNING,45,8
PENSACOLA,32503,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/14/2011,,B,F,51,BELLVIEW ELEMENTARY,44,21
PENSACOLA,32506,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,I,F,1201,LIPSCOMB ELEMENTARY,48,8
PENSACOLA,32526,AUTO BODY REPAIR TEACHER-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,58,8
PENSACOLA,32514,SCIENCE TEACHER   9-12,Y,EEA,64.87,10/7/2016,,W,F,411,PENSACOLA HIGH,48,15
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,34,8
ATMORE,36502,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,35,8
PENSACOLA,32506,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,361,MONTCLAIR ELEMENTARY,37,8
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,32,8
GULF BREEZE,32563,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/9/2016,,W,F,291,FERRY PASS ELEMENTARY,34,8
DAPHNE,36526,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/19/2013,,W,F,921,MCARTHUR ELEMENTARY,31,8
PENSACOLA,32526,ESE-VISUALLY IMPAIRED TEACHER,N,EEA,0.0,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,42,23
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/2/2019,,W,F,1201,LIPSCOMB ELEMENTARY,42,8
PENSACOLA,32534,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,8/11/2014,,W,F,221,RANSOM MIDDLE,45,8
PENSACOLA,32507,FOREIGN LANGUAGE TEACHER  9-12,Y,EEA,64.87,9/1/2015,,W,F,521,TATE HIGH,47,8
PENSACOLA,32514,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,,,W,F,602,HOLM ELEMENTARY,52,8
PENSACOLA,32504,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/24/2017,,B,F,1241,BLUE ANGELS ELEMENTARY,32,8
PENSACOLA,32514,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,291,FERRY PASS ELEMENTARY,37,8
PENSACOLA,32505,SCHOOL COUNSELOR  6-8,N,EEA,0.0,,,B,F,561,WARRINGTON MIDDLE,35,8
PENSACOLA,32534,ART TEACHER K-5,Y,EEA,64.87,11/27/2013,,W,F,451,PLEASANT GROVE ELEMENTARY,31,8
PENSACOLA,32526,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1201,LIPSCOMB ELEMENTARY,31,8
PENSACOLA,32507,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/15/2015,,W,F,1241,BLUE ANGELS ELEMENTARY,41,8
PENSACOLA,32505,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,H,F,862,PINE FOREST HIGH,60,4
PENSACOLA,32507,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/27/2017,,W,F,361,MONTCLAIR ELEMENTARY,40,24
PENSACOLA,32504,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,10/1/2018,,B,F,411,PENSACOLA HIGH,43,12
PENSACOLA,32506,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/24/2014,,W,F,1241,BLUE ANGELS ELEMENTARY,29,8
PENSACOLA,32514,SCIENCE TEACHER   9-12,Y,EEA,64.87,11/9/2020,,W,M,951,WASHINGTON HIGH,45,8
PENSACOLA,32504,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,9/13/2013,11/25/2016,W,F,941,BEULAH ELEMENTARY,33,8
PENSACOLA,32501,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/22/2014,,W,F,231,CORDOVA PARK ELEMENTARY,31,8
PENSACOLA,32526,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,44,8
PACE,32571,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,521,TATE HIGH,35,8
PENSACOLA,32514,FOREIGN LANGUAGE TEACHER  9-12,N,EEA,0.0,,,H,M,411,PENSACOLA HIGH,53,8
PENSACOLA,32526,SCHOOL COUNSELOR  K-5,N,EEA,0.0,,12/31/2016,W,F,51,BELLVIEW ELEMENTARY,51,8
CANTONMENT,32533,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,8/26/2020,,B,M,922,ESCAMBIA WESTGATE CENTER,35,8
PENSACOLA,32526,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/23/2013,,W,F,1311,KINGSFIELD ELEMENTARY,34,8
PENSACOLA,32507,BUSINESS ED TEACHER-VOC,Y,EEA,64.87,8/23/2017,,W,F,862,PINE FOREST HIGH,59,8
PENSACOLA,32504,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1281,GLOBAL LEARNING ACADEMY,64,8
PENSACOLA,32526,ROTC INSTR - NAVY,Y,EEA,64.87,5/27/2015,,B,M,1231,NORTHVIEW HIGH,53,8
PENSACOLA,32514,ESE PK-ASD TEACHER,Y,EEA,64.87,,,W,F,581,WEST PENSACOLA ELEMENTARY,33,8
PENSACOLA,32501,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,8/3/2017,,W,F,391,OAKCREST ELEMENTARY,54,8
ORANGE BEACH,36561,SCHOOL COUNSELOR-ADULT/CAREER & TECH ED,N,EEA,0.0,,,W,F,861,GEORGE STONE TECHNICAL COLLEGE,58,8
NAVARRE,32566,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,1/1/2015,,W,F,361,MONTCLAIR ELEMENTARY,33,8
